
                        S T E P       1


                                INCREMENT    11


 displacements (vx,vy,vz) for set NALL and time  0.1000000E+01

        96 -1.100358E-08  2.214190E-08 -2.697637E-05
        97 -1.135373E-08  2.309862E-08 -2.480874E-05
        98 -1.170896E-08  2.407395E-08 -2.223646E-05
        99 -1.206915E-08  2.508705E-08 -1.927880E-05
       100 -1.243280E-08  2.615499E-08 -1.596154E-05
       101 -1.279686E-08  2.728996E-08 -1.231919E-05
       102 -1.315774E-08  2.849665E-08 -8.398604E-06
       103 -1.351459E-08  2.977157E-08 -4.262594E-06
       104 -1.387750E-08  3.110948E-08  0.000000E+00
       105 -5.888004E-09  2.383610E-09  0.000000E+00
       106 -6.441310E-09  3.287028E-09 -5.515365E-06
       107 -6.946077E-09  4.349581E-09 -1.087421E-05
       108 -7.405503E-09  5.484458E-09 -1.596154E-05
       109 -7.832664E-09  6.642811E-09 -2.069462E-05
       110 -8.237001E-09  7.808326E-09 -2.501067E-05
       111 -8.620695E-09  8.979870E-09 -2.886264E-05
       112 -8.980950E-09  1.015673E-08 -3.221520E-05
       113 -9.316631E-09  1.133448E-08 -3.504197E-05
       114 -9.628757E-09  1.250691E-08 -3.732347E-05
       115 -9.920425E-09  1.366731E-08 -3.904562E-05
       116 -1.019629E-08  1.480992E-08 -4.019875E-05
       117 -1.046208E-08  1.593082E-08 -4.077677E-05
       118 -1.072420E-08  1.702866E-08 -4.077677E-05
       119 -1.098935E-08  1.810499E-08 -4.019875E-05
       120 -1.126422E-08  1.916435E-08 -3.904562E-05
       121 -1.155518E-08  2.021413E-08 -3.732347E-05
       122 -1.186794E-08  2.126412E-08 -3.504198E-05
       123 -1.220708E-08  2.232586E-08 -3.221520E-05
       124 -1.257559E-08  2.341168E-08 -2.886264E-05
       125 -1.297433E-08  2.453362E-08 -2.501067E-05
       126 -1.340167E-08  2.570219E-08 -2.069462E-05
       127 -1.385353E-08  2.692550E-08 -1.596154E-05
       128 -1.432464E-08  2.820976E-08 -1.087421E-05
       129 -1.481135E-08  2.956323E-08 -5.515365E-06
       130 -1.531592E-08  3.100744E-08  0.000000E+00
       131 -6.610707E-09  2.461535E-09  0.000000E+00
       132 -7.315395E-09  3.233704E-09 -6.654076E-06
       133 -7.972424E-09  4.166600E-09 -1.312606E-05
       134 -8.569944E-09  5.185443E-09 -1.927880E-05
       135 -9.106770E-09  6.243626E-09 -2.501067E-05
       136 -9.585939E-09  7.318541E-09 -3.024364E-05
       137 -1.001009E-08  8.402362E-09 -3.491849E-05
       138 -1.038152E-08  9.493170E-09 -3.899042E-05
       139 -1.070327E-08  1.058984E-08 -4.242580E-05
       140 -1.098056E-08  1.169045E-08 -4.519977E-05
       141 -1.122084E-08  1.279268E-08 -4.729437E-05
       142 -1.143345E-08  1.389437E-08 -4.869718E-05
       143 -1.162913E-08  1.499418E-08 -4.940046E-05
       144 -1.181947E-08  1.609205E-08 -4.940046E-05
       145 -1.201646E-08  1.718951E-08 -4.869718E-05
       146 -1.223194E-08  1.828978E-08 -4.729437E-05
       147 -1.247712E-08  1.939758E-08 -4.519977E-05
       148 -1.276205E-08  2.051888E-08 -4.242580E-05
       149 -1.309499E-08  2.166040E-08 -3.899042E-05
       150 -1.348181E-08  2.282903E-08 -3.491850E-05
       151 -1.392538E-08  2.403134E-08 -3.024365E-05
       152 -1.442511E-08  2.527336E-08 -2.501067E-05
       153 -1.497695E-08  2.656126E-08 -1.927880E-05
       154 -1.557406E-08  2.790397E-08 -1.312606E-05
       155 -1.620818E-08  2.931937E-08 -6.654076E-06
       156 -1.687044E-08  3.084572E-08  0.000000E+00
       157 -7.231277E-09  2.422512E-09  0.000000E+00
       158 -8.095475E-09  3.115472E-09 -7.667781E-06
       159 -8.909691E-09  3.965587E-09 -1.513208E-05
       160 -9.649445E-09  4.904642E-09 -2.223646E-05
       161 -1.030316E-08  5.889540E-09 -2.886264E-05
       162 -1.086753E-08  6.896851E-09 -3.491849E-05
       163 -1.134411E-08  7.916539E-09 -4.033338E-05
       164 -1.173743E-08  8.945872E-09 -4.505341E-05
       165 -1.205465E-08  9.985013E-09 -4.903795E-05
       166 -1.230546E-08  1.103474E-08 -5.225682E-05
       167 -1.250206E-08  1.209565E-08 -5.468817E-05
       168 -1.265874E-08  1.316821E-08 -5.631690E-05
       169 -1.279132E-08  1.425294E-08 -5.713355E-05
       170 -1.291661E-08  1.535075E-08 -5.713355E-05
       171 -1.305174E-08  1.646311E-08 -5.631690E-05
       172 -1.321362E-08  1.759210E-08 -5.468817E-05
       173 -1.341829E-08  1.874031E-08 -5.225682E-05
       174 -1.368022E-08  1.991070E-08 -4.903795E-05
       175 -1.401160E-08  2.110626E-08 -4.505341E-05
       176 -1.442161E-08  2.232987E-08 -4.033338E-05
       177 -1.491564E-08  2.358424E-08 -3.491850E-05
       178 -1.549462E-08  2.487261E-08 -2.886264E-05
       179 -1.615461E-08  2.620036E-08 -2.223646E-05
       180 -1.688654E-08  2.757880E-08 -1.513208E-05
       181 -1.767612E-08  2.903173E-08 -7.667782E-06
       182 -1.850234E-08  3.060573E-08  0.000000E+00
       183 -7.802588E-09  2.271525E-09  0.000000E+00
       184 -8.824135E-09  2.933312E-09 -8.548440E-06
       185 -9.792691E-09  3.742160E-09 -1.687558E-05
       186 -1.067214E-08  4.636479E-09 -2.480873E-05
       187 -1.144231E-08  5.577272E-09 -3.221520E-05
       188 -1.209457E-08  6.542613E-09 -3.899042E-05
       189 -1.262871E-08  7.522440E-09 -4.505341E-05
       190 -1.305050E-08  8.513922E-09 -5.034197E-05
       191 -1.337022E-08  9.517876E-09 -5.480890E-05
       192 -1.360176E-08  1.053646E-08 -5.841901E-05
       193 -1.376195E-08  1.157200E-08 -6.114675E-05
       194 -1.386996E-08  1.262654E-08 -6.297443E-05
       195 -1.394662E-08  1.370181E-08 -6.389095E-05
       196 -1.401378E-08  1.479931E-08 -6.389095E-05
       197 -1.409360E-08  1.592035E-08 -6.297443E-05
       198 -1.420788E-08  1.706614E-08 -6.114675E-05
       199 -1.437735E-08  1.823772E-08 -5.841901E-05
       200 -1.462089E-08  1.943585E-08 -5.480890E-05
       201 -1.495466E-08  2.066096E-08 -5.034197E-05
       202 -1.539124E-08  2.191321E-08 -4.505341E-05
       203 -1.593866E-08  2.319290E-08 -3.899042E-05
       204 -1.659935E-08  2.450162E-08 -3.221520E-05
       205 -1.736916E-08  2.584443E-08 -2.480874E-05
       206 -1.823621E-08  2.723382E-08 -1.687559E-05
       207 -1.917961E-08  2.869588E-08 -8.548441E-06
       208 -2.016643E-08  3.027898E-08  0.000000E+00
       209 -8.374452E-09  2.016878E-09  0.000000E+00
       210 -9.542101E-09  2.691104E-09 -9.289963E-06
       211 -1.065381E-08  3.495759E-09 -1.834412E-05
       212 -1.166311E-08  4.377366E-09 -2.697637E-05
       213 -1.254248E-08  5.302055E-09 -3.504197E-05
       214 -1.327875E-08  6.250570E-09 -4.242580E-05
       215 -1.386994E-08  7.213892E-09 -4.903795E-05
       216 -1.432250E-08  8.189532E-09 -5.480890E-05
       217 -1.464911E-08  9.178618E-09 -5.968562E-05
       218 -1.486722E-08  1.018386E-08 -6.362841E-05
       219 -1.499786E-08  1.120833E-08 -6.660838E-05
       220 -1.506471E-08  1.225482E-08 -6.860546E-05
